Filter 8: 620 Oct/27 11:30pm HLKU
 0.071	 0.073	 0.072	 0.074	 0.069	 0.071	 0.072	 0.070	 0.073	 0.073	 0.072	 0.071
 0.070	 0.071	 0.072	 0.072	 0.068	 0.073	 0.073	 0.075	 0.076	 0.076	 0.072	 0.070
 0.072	 0.068	 0.073	 0.075	 0.076	 0.076	 0.072	 0.074	 0.079	 0.078	 0.079	 0.075
 0.067	 0.071	 0.072	 0.071	 0.075	 0.078	 0.075	 0.072	 0.072	 0.082	 0.071	 0.072
 0.069	 0.071	 0.075	 0.074	 0.075	 0.079	 0.086	 0.076	 0.082	 0.074	 0.083	 0.073
 0.068	 0.070	 0.072	 0.075	 0.073	 0.073	 0.073	 0.074	 0.074	 0.072	 0.075	 0.073
 0.066	 0.067	 0.069	 0.071	 0.070	 0.069	 0.071	 0.071	 0.071	 0.070	 0.071	 0.068
 0.070	 0.067	 0.071	 0.073	 0.073	 0.072	 0.071	 0.070	 0.070	 0.071	 0.071	 0.070

Filter 8: 620 H-LKU+no Trp
 0.069	 0.071	 0.072	 0.069	 0.071	 0.071	 0.072	 0.071	 0.071	 0.075	 0.079	 0.073
 0.071	 0.069	 0.071	 0.069	 0.069	 0.072	 0.075	 0.074	 0.074	 0.078	 0.084	 0.077
 0.069	 0.069	 0.072	 0.073	 0.075	 0.077	 0.073	 0.075	 0.082	 0.079	 0.076	 0.070
 0.071	 0.071	 0.075	 0.075	 0.075	 0.071	 0.077	 0.075	 0.072	 0.070	 0.071	 0.066
 0.070	 0.078	 0.091	 0.080	 0.088	 0.077	 0.098	 0.076	 0.104	 0.074	 0.068	 0.067
 0.070	 0.070	 0.075	 0.075	 0.073	 0.074	 0.074	 0.073	 0.074	 0.073	 0.081	 0.079
 0.067	 0.065	 0.066	 0.067	 0.066	 0.067	 0.067	 0.068	 0.072	 0.071	 0.073	 0.067
 0.073	 0.067	 0.069	 0.068	 0.071	 0.073	 0.073	 0.072	 0.071	 0.071	 0.072	 0.069

Filter 8: 620
 0.069	 0.071	 0.070	 0.072	 0.069	 0.073	 0.072	 0.073	 0.072	 0.082	 0.071	 0.070
 0.067	 0.069	 0.071	 0.072	 0.067	 0.071	 0.073	 0.071	 0.072	 0.074	 0.078	 0.071
 0.067	 0.069	 0.071	 0.072	 0.071	 0.072	 0.069	 0.071	 0.075	 0.082	 0.082	 0.078
 0.067	 0.070	 0.069	 0.070	 0.070	 0.073	 0.071	 0.071	 0.068	 0.068	 0.066	 0.067
 0.069	 0.070	 0.073	 0.071	 0.071	 0.071	 0.074	 0.082	 0.079	 0.086	 0.082	 0.089
 0.066	 0.068	 0.068	 0.073	 0.071	 0.072	 0.070	 0.070	 0.070	 0.068	 0.069	 0.072
 0.066	 0.065	 0.066	 0.069	 0.067	 0.069	 0.070	 0.069	 0.069	 0.070	 0.071	 0.068
 0.069	 0.068	 0.069	 0.068	 0.078	 0.075	 0.072	 0.072	 0.073	 0.069	 0.071	 0.069


